run	V(vout2)
1.540000000000000e+02	3.487448e-05
1.550000000000000e+02	3.495037e-05
1.560000000000000e+02	3.487498e-05
1.570000000000000e+02	3.486317e-05
1.580000000000000e+02	3.494812e-05
1.590000000000000e+02	3.491677e-05
1.600000000000000e+02	3.488821e-05
1.610000000000000e+02	3.485684e-05
1.620000000000000e+02	3.487675e-05
1.630000000000000e+02	3.487940e-05
1.640000000000000e+02	3.489383e-05
1.650000000000000e+02	3.485262e-05
1.660000000000000e+02	3.494351e-05
1.670000000000000e+02	3.487094e-05
1.680000000000000e+02	3.483648e-05
1.690000000000000e+02	3.489718e-05
1.700000000000000e+02	3.481009e-05
1.710000000000000e+02	3.488871e-05
1.720000000000000e+02	3.490580e-05
1.730000000000000e+02	3.493022e-05
1.740000000000000e+02	3.489509e-05
1.750000000000000e+02	3.492055e-05
1.760000000000000e+02	3.485437e-05
1.770000000000000e+02	3.497495e-05
1.780000000000000e+02	3.487814e-05
1.790000000000000e+02	3.490529e-05
1.800000000000000e+02	3.486552e-05
1.810000000000000e+02	3.484853e-05
1.820000000000000e+02	3.491173e-05
1.830000000000000e+02	3.488714e-05
1.840000000000000e+02	3.489084e-05
1.850000000000000e+02	3.494952e-05
1.860000000000000e+02	3.486823e-05
1.870000000000000e+02	3.491838e-05
1.880000000000000e+02	3.492041e-05
1.890000000000000e+02	3.488812e-05
1.900000000000000e+02	3.490160e-05
1.910000000000000e+02	3.486882e-05
1.920000000000000e+02	3.486251e-05
1.930000000000000e+02	3.492393e-05
1.940000000000000e+02	3.488026e-05
1.950000000000000e+02	3.494557e-05
1.960000000000000e+02	3.489137e-05
1.970000000000000e+02	3.494525e-05
1.980000000000000e+02	3.488939e-05
1.990000000000000e+02	3.489487e-05
2.000000000000000e+02	3.483820e-05
2.010000000000000e+02	3.486818e-05
2.020000000000000e+02	3.488354e-05
2.030000000000000e+02	3.488799e-05
2.040000000000000e+02	3.489333e-05
2.050000000000000e+02	3.489483e-05
2.060000000000000e+02	3.485752e-05
2.070000000000000e+02	3.495385e-05
2.080000000000000e+02	3.488282e-05
2.090000000000000e+02	3.490488e-05
2.100000000000000e+02	3.488937e-05
2.110000000000000e+02	3.488314e-05
2.120000000000000e+02	3.485127e-05
2.130000000000000e+02	3.488976e-05
2.140000000000000e+02	3.489927e-05
2.150000000000000e+02	3.481389e-05
2.160000000000000e+02	3.489232e-05
2.170000000000000e+02	3.485062e-05
2.180000000000000e+02	3.490471e-05
2.190000000000000e+02	3.490068e-05
2.200000000000000e+02	3.485534e-05
2.210000000000000e+02	3.484814e-05
2.220000000000000e+02	3.491486e-05
2.230000000000000e+02	3.489789e-05
2.240000000000000e+02	3.495828e-05
2.250000000000000e+02	3.491883e-05
2.260000000000000e+02	3.494107e-05
2.270000000000000e+02	3.491227e-05
2.280000000000000e+02	3.493007e-05
2.290000000000000e+02	3.490288e-05
2.300000000000000e+02	3.493145e-05
2.310000000000000e+02	3.486700e-05
2.320000000000000e+02	3.489793e-05
2.330000000000000e+02	3.489910e-05
2.340000000000000e+02	3.483275e-05
2.350000000000000e+02	3.486241e-05
2.360000000000000e+02	3.485949e-05
2.370000000000000e+02	3.490773e-05
2.380000000000000e+02	3.485183e-05
2.390000000000000e+02	3.485525e-05
2.400000000000000e+02	3.492041e-05
2.410000000000000e+02	3.493174e-05
2.420000000000000e+02	3.489193e-05
2.430000000000000e+02	3.487007e-05
2.440000000000000e+02	3.488019e-05
2.450000000000000e+02	3.489437e-05
2.460000000000000e+02	3.492683e-05
2.470000000000000e+02	3.490699e-05
2.480000000000000e+02	3.482604e-05
2.490000000000000e+02	3.491009e-05
2.500000000000000e+02	3.490188e-05
2.510000000000000e+02	3.494175e-05
2.520000000000000e+02	3.488704e-05
2.530000000000000e+02	3.487249e-05
2.540000000000000e+02	3.489428e-05
2.550000000000000e+02	3.490558e-05
2.560000000000000e+02	3.490626e-05
2.570000000000000e+02	3.489090e-05
2.580000000000000e+02	3.487098e-05
2.590000000000000e+02	3.490467e-05
2.600000000000000e+02	3.483580e-05
2.610000000000000e+02	3.485954e-05
2.620000000000000e+02	3.495746e-05
2.630000000000000e+02	3.483906e-05
2.640000000000000e+02	3.488831e-05
2.650000000000000e+02	3.488020e-05
2.660000000000000e+02	3.490147e-05
2.670000000000000e+02	3.493786e-05
2.680000000000000e+02	3.484290e-05
2.690000000000000e+02	3.493303e-05
2.700000000000000e+02	3.496567e-05
2.710000000000000e+02	3.493891e-05
2.720000000000000e+02	3.485877e-05
2.730000000000000e+02	3.491340e-05
2.740000000000000e+02	3.490679e-05
2.750000000000000e+02	3.488982e-05
2.760000000000000e+02	3.488059e-05
2.770000000000000e+02	3.487202e-05
2.780000000000000e+02	3.484520e-05
2.790000000000000e+02	3.491943e-05
2.800000000000000e+02	3.490707e-05
2.810000000000000e+02	3.488431e-05
2.820000000000000e+02	3.486552e-05
2.830000000000000e+02	3.488941e-05
2.840000000000000e+02	3.489755e-05
2.850000000000000e+02	3.490331e-05
2.860000000000000e+02	3.487197e-05
2.870000000000000e+02	3.490378e-05
2.880000000000000e+02	3.483140e-05
2.890000000000000e+02	3.494177e-05
2.900000000000000e+02	3.490751e-05
2.910000000000000e+02	3.487177e-05
2.920000000000000e+02	3.489961e-05
2.930000000000000e+02	3.492787e-05
2.940000000000000e+02	3.489670e-05
2.950000000000000e+02	3.488229e-05
2.960000000000000e+02	3.489724e-05
2.970000000000000e+02	3.492693e-05
2.980000000000000e+02	3.487859e-05
2.990000000000000e+02	3.485211e-05
3.000000000000000e+02	3.486994e-05
